review,rating,timestamp
Baru mau daftar saja.... bikin emosi...,1,2024-11-02 06:19:55
Goblok kaga jelas apk ngebug,1,2024-11-02 06:07:40
"bintang 1 dulu soalnya saya ga bisa daftar karena ktp saya rusak mau cetak ulang ktp blanko habis lah, tinta habis lah, jaringan jelek lah saran saya coba untuk menghubungkan aplikasi MyPertamina dengan aplikasi Identitas Kependudukan Digital dari Kemendagri agar yang seperti saya tidak susah untuk mendaftar",1,2024-11-02 06:03:40
Bagus,5,2024-11-02 05:59:19
Parah mempersulit,1,2024-11-02 05:48:31
"kasih bintang 1 dulu, saya sudah mengisi semua data yang diperlukan untuk subsidi tepat, tapi ditolak karena alasan foto mobil kendaraan sudah penah diupload sebelunya. padahal sama sekali tidak pernah saya mendaftarkan mobil saya, tolong mypertamina jangan mempersulit ya jangan buat ribet. kalo sperti ini ribetnya jangan dibuat scan barcode untuk pengisian jadi susah rakyat mau usaha",1,2024-11-02 04:54:40
Saya ga bisa daftar karena data mobil masih terdaftar dengan pemilik sebelumnya walau belum pernah daftar ke mypertamina. Padahal 1 tahun lalu saya sudah balik nama. Aplikasi ini tidak update database ke samsat ya? Gimana solusinya wahai master IT mypertamina?,1,2024-11-02 04:53:03
mantap. bermanfaat. rekomended,5,2024-11-02 04:34:21
"Apliaksi eror mulu, gagal dftar terus, call center ga jelas, sampah ribet bgt nih aplikasi. Nyusahin aja, tlg niat klo buat aplikasi! Trima kasih.",1,2024-11-02 04:21:24
masih sering error,5,2024-11-02 04:19:29
"muat ulang terus""an",1,2024-11-02 04:14:30
"Aplikasi gk dipke2 mlh keluar sendiri, jfi harus login ulang dgn kata sandi yg rumit karna harus",1,2024-11-02 04:08:43
"Aplikasi ngaco, udah daftar berhasil paginya QR nya di pake normal isi cmn 10 Liter, malemnya mau ngisi lagi malah Data Not Found malah disuruh daftar lagi, ngaco gajelas udah 2 kali begini",1,2024-11-02 03:58:25
mantap lah,5,2024-11-02 03:51:57
sangat buruk aplikasinya susah untuk di konfirmasi,1,2024-11-02 03:37:08
puas dengan pelayanan,5,2024-11-02 03:23:59
"Tolol banget yg bikin aplikasi, dri pagi sampe malam gua cbk daftar gak bsa.. Coba dalam brapa menit terjadi kesalah sistem",1,2024-11-02 03:11:29
"Aku #LELAH 2 bulan , ratusan kali daftar ditolak stnk tidk sesuai, nopol tidak sesuai, foto kendaraan tidk sesuai, dan masih bnyk lg... lama2 My Pertamina yang tidak sesuai harapan Rakyatmu....",1,2024-11-02 03:07:49
Saya sudah daftar semua dengan benar tapi pas mau login katanya nomor hp salah,1,2024-11-02 02:53:13
Sangat tdk efektif sama sekali ...mempersulit rakyat,1,2024-11-02 02:29:19
sdh lebih 1 Minggu daftar akun ..kok blm dapat balasan email aktivasi yaa.?,1,2024-11-02 02:29:00
Sesulit itukah mau daftar akun roda 4......,1,2024-11-02 02:24:22
bikin semuanya mudah,5,2024-11-02 02:24:09
"Aplikasi tololll, daftar ribet amat.",1,2024-11-02 02:11:51
Bagaimana cara download barkotnya,5,2024-11-02 02:09:10
Good,4,2024-11-02 01:26:50
"Server eror mulu,udeh permainan aplikasi biar masyarakat tidak bisa isi bbm subsidi.",1,2024-11-02 00:48:44
Semoga Tetap di hati Rakyat,4,2024-11-02 00:33:56
aplikasi cacat,1,2024-11-01 23:59:12
Mantab,5,2024-11-01 23:55:35
Bagemana cara tau barcode kita,5,2024-11-01 23:35:43
ndak bisa login,1,2024-11-01 23:12:24
"Makin Ribet aja Pertamina,, Masa hanya ngisi BBM harus pake Aplikasi segala,,🤣🤣😂😂🤣",1,2024-11-01 21:01:51
mantep,5,2024-11-01 19:59:28
"TERLALU......!! & HERAN BANGET . DATA SUDAH LENGKAP DAN SUDAH TERDAFTAR 1 TAHUN BERJALAN , PHOTO STNK & KENDARAAN SAMA , DAFTAR QR - BARCODE SAMPAI KIAMAT GAK BISA DI DAPAT. DAPAT JUDUL DI TOLAK TERUSSS..... NELPON KE 135 ALASAN GAK MASUK DI AKAL , ANEHHH......",1,2024-11-01 18:58:46
Susah merubah data,1,2024-11-01 17:49:51
"Ribet dan mempersulit, aplikasi nggk jelas",1,2024-11-01 16:29:42
"Apasih manfaatnya pake barcode,",1,2024-11-01 16:05:32
Pelayanan bagus.,5,2024-11-01 14:34:56
Terjadi kesalahan pada sistem terus saat sending foto kendaraan dan stnk. Diulang berkali kali. Masih sama. Tolong perbaiki dong. Aplikasi harusnya memudahkan. Kok ini susyahhhh,1,2024-11-01 14:34:34
"Aplikasi kaku, lemot, dan banyak bug. Tolong segera diperbaiki",1,2024-11-01 14:24:05
bagus,5,2024-11-01 14:12:47
Ga danta,1,2024-11-01 13:45:32
Bagus n mudah,5,2024-11-01 13:42:18
Susah daftarnya...... Parah nyusahin ajah,2,2024-11-01 13:39:16
Terima kasih atas aplikasinya yang membuat rakyat mumet jadi makin mumet,1,2024-11-01 13:18:16
Sangat buruk sekali aplikasi ini. Sampai2 saya tidak bisa mendaftar. Dan tidak bisa membeli pertalit,1,2024-11-01 13:06:34
Mantap.. pengisian lebih cepat,5,2024-11-01 13:00:10
Mantap,5,2024-11-01 12:44:20
Mantabs....,5,2024-11-01 12:42:42
Agak ribet,3,2024-11-01 12:40:57
Cara merubah roda4 ke roda6 bagaimana min....,5,2024-11-01 12:02:19
"Nopol ku ada yang menggunakan, padahal BPKB, STNK, dan Fisik Mobil ada disaya.. ketika sy komplain/klaim ulang Gercep menolak tidak tunggu 14 hari kerja.. tapi giliran sdh benar eeh.. lewat 14 hari, bahkan sampai sekarang tidak ada infonya.. CSnya ketika dihubungi tidak nyambung, di email tidak dibalas, IG, whatsapp, tidak dibalas.. entah kalian apa kerjanya pertamina.. BUMN kok tidak profesional sekali pelayanannya..",1,2024-11-01 11:43:19
Bagus,5,2024-11-01 11:42:37
"Hadehhh sekarang setiap akses barcode otomatis ganti setelah di pakai semenjak buka barcode di aplikasi my Pertamina, di link website udah g bisa akses barcode, di aplikasi my Pertamina sering internal error' server",1,2024-11-01 11:29:30
"Ribet , hidup di bikin ribet!!!!!",1,2024-11-01 11:23:33
"Aplikasi yg merepotkan. Barcode diwaktu dan tiap 1 menit 30 detik selalu berubah. Tiap kali isi bensin harus pake hp Krn hasil cetak barcodenya SDH TDK BS dipakai. Kalo pas ketemu gangguan jaringan atau apalah , dijamin gak bisa beli pertalite. Masak mobil tua kayak kijang kotak kudu pake Pertamax.",1,2024-11-01 11:00:38
bagus,5,2024-11-01 10:38:49
simpel banget. mantab.,5,2024-11-01 10:33:32
Di aplikasi gak bisa ganti nomer HP. Payah dah.,1,2024-11-01 10:22:48
mantap bos,5,2024-11-01 10:09:28
cepat dan lancar,5,2024-11-01 09:51:54
ini knp pas mau cek barcode ko error/gagal memuat???,3,2024-11-01 09:51:26
Sekelas pertamina bumn terbesar di indonesia bikin aplikasi rumit sekali. Bikin kebijakan subsidi tepat tapi aplikasinya yg tidak tepat,1,2024-11-01 09:50:20
Kenapa ketika buka barcode selalu eror ga muncul,1,2024-11-01 09:38:35
"Aplikasi jahanam, sudah daftar, disetujui 2 thn yg lalu, sekarang tiba-tiba barcode hilang sendiri, untuk registrasi ulang gagal terus dengan alasan nopol tidak sesuai, stnk sudah pernah di upload. Bikin aplikasi busuk sekali, verifikatornya manusia atau apa, kerja apa pakai kacamata kuda, foto jelas-jelas terlihat dianggap tidak sesuai.",1,2024-11-01 09:37:25
Sangat tidak membantu. Buat daftar aja gak bisa. Bagaimana saat penggunaan?,1,2024-11-01 09:19:35
Susah masuk,1,2024-11-01 08:36:34
"Barcode nya harus ganti2 terus,kenapa gak bisa sekali aja biar bisa di print,,call center gak berguna gak ada yg aktif balas keluhan konsumen,,payah",1,2024-11-01 08:31:42
Ok,5,2024-11-01 08:17:37
Sy kasi bintang dua dulu karna elor melulu KLO mau isi pertalet,2,2024-11-01 08:09:05
cepat dan mudah,5,2024-11-01 08:05:52
Ribet aturan Pertamina,1,2024-11-01 07:48:39
Belum di pakai tapi tak kasih 5,5,2024-11-01 07:35:46
"sedikit sulit buat umur 50an keatas, kalau generasi muda bisa, itu saja",3,2024-11-01 07:19:50
Bos payah amat caranya. Apa bayar dulu. Baru bisa ngantuk mimyaknya.,1,2024-11-01 07:11:55
Gagal apa salah saya,3,2024-11-01 07:04:33
baguss tidak mengantri,3,2024-11-01 06:58:45
Susah cara bikin barcode nya,2,2024-11-01 06:48:06
terbaik,5,2024-11-01 06:08:21
Good,5,2024-11-01 05:58:58
luar biasa dan memudahkan pengsian BBM,4,2024-11-01 05:38:08
Sayangnya sekelas my pertamina gada metode pembayaran debit BCA,1,2024-11-01 05:22:21
sangat membantu,5,2024-11-01 05:10:22
"Aplikasi bahlul... Tidak bisa upload.. data diri dll,,,. Menyusahkan mau beli pertalite saja ribet.. kalau blm siap tidak perlu pakai aplikasi.",1,2024-11-01 05:06:24
"Cek riwayat transaksi tidak bisa padahal sudah versi 4.4.1 di aplikasi, dan coba cek di versi web bisa, tolong di perbaiki untuk Aplikasi.",2,2024-11-01 05:06:22
Agah lumayan Ribet,4,2024-11-01 04:32:50
Cara pembayaran BBM paling mudah,5,2024-11-01 04:18:00
"Aplikasi tolol , mau isi bensin pas dibuka aplikasinya malah internal server eror, kalo belom siap gausah Sok aplikasi aplikasi ngentod, nyusahin aja, gua beli bukan minta...",1,2024-11-01 04:13:24
"Kalo belum siap buat aplikasi mending jangan pake aplikasi saldo ready kok di scan gagal terus , perbanyak opsi pembayaran juga agar memudahkan pelanggan saat isi BBM JK lagi gak bawa uang tunai",1,2024-11-01 03:48:41
Good,5,2024-11-01 03:39:45
oke,5,2024-11-01 03:25:08
Harus nya lebih simpel lagi...,3,2024-11-01 03:24:18
👍👍👍,5,2024-11-01 03:24:03
"Makin bikin repot dan pusing aja!!! Ga bisa daftarin kendaran tp disuruh bolak balik ke samsat, ANEH!!!!",1,2024-11-01 03:22:43
Saya tidak bisa masuk pdhl suda daftar,1,2024-11-01 03:12:54
"Pemerintah Niat ya sdh baik tp pelaksaananya blm tepat sasaran jg,krna msh byk mobil yg hrusnya pertamax tp msh isi pertalite dikarenakan mmng ntah pake barcode punya siapa atau py org,py temen,saudara, dan pihak spbu hrs detail liat spesifakasi kemdaraan jgn cn scan barcode aja....ttp susah diatur org indonesia byk akal2an",1,2024-11-01 03:10:16
Ok,5,2024-11-01 03:02:12
"Apalah, daftar error gajelas, bikin ribet ngisi bensin",1,2024-11-01 02:42:31
"Gimana sih aplikasinya..Prtghn sptember udah bikin barcode nya lewat link,, giliran mau buka di my pertamina mlh nggk bisa, katanya data nggk sesuai lah..pdhl udah masukan data ssuai sma pas bikin barcode",2,2024-11-01 02:41:56
mantaf,5,2024-11-01 02:36:52
"Kelengkapan data sudah centang, bahkan nopol sudah diisi dan sudah valid (centang), tapi saat verifikasi, keterangan menyebutkan nopol salah. Aplikasi apa ini?",1,2024-11-01 02:36:37
Barkot terblokir TDK bisa di gunakan saat mobil selesai perbaikan selama 1 bulan,4,2024-11-01 02:29:34
Membantu sekali,5,2024-11-01 02:15:59
error ta**,1,2024-11-01 01:58:28
"aplikasi masih suka error , tolong diperbaiki sistemnya segera .. terima kasih",2,2024-11-01 01:34:23
Aplikasi sampah!! Input plat nomor ga bisa,1,2024-11-01 01:04:22
bagus,5,2024-11-01 01:03:00
okay,5,2024-11-01 00:59:34
"Aplikasi ngak jelas,nyusahin rakyat ,aturan pakai aplikasi tapi mau daptar saja sulit masuk",1,2024-11-01 00:43:34
Bukannya mempermudah malah mempersulit masyarakat,1,2024-11-01 00:40:44
Bagus sangat memudahkan,5,2024-11-01 00:28:00
Baik,3,2024-11-01 00:10:29
"Aplikasi macam apa ini, aplikasi paling ribet, aplikasi paling bikin emosi, isi data rumit, begitu udah dpt kode barcode mlh katanya kadaluarsa, tiep kali buka harus ganti barkode butuh waktu lamaa, pantess di spbu antrinya panjang. Aplikasi 💩💩💩💩",1,2024-10-31 23:56:49
Baik,5,2024-10-31 23:55:40
👎,5,2024-10-31 22:22:49
Nyusahin...udah daftar ya ribet..nunggu barcod ya lama... Bahkan ada barcod ja masih ga bisa ngisi bbm..bikin kebijakan nyusahin !!!,1,2024-10-31 18:45:45
"Mau ganti barcode baru gk bisa2 padahal udah ada akunnya harus verifikasi email terus, email masih sama tapi gk mau keluar2 verifikasinya",2,2024-10-31 18:36:00
Semoga di permudah dalam prosesnya,5,2024-10-31 18:27:18
Aplikasi gk jelas gw selalu kehilangan QR terus kadang error si ribet aplikasi ini .,1,2024-10-31 18:17:50
Penggunaan tdk mudah bagi orang awam,1,2024-10-31 17:58:51
Memudahkan utk membeli bensin subsidi,4,2024-10-31 16:53:38
lebih praktis,5,2024-10-31 16:37:27
"Aplikasi buruk namun sdh di wajibkan harus via barcode, tlonglah di upgrade dlu servernya, cari vendor apk yg btul2 serius dalam rancang sistem dlm apk tampa Bug. Stlah itu baru di wajibkan ke msyrkt penggunaannya. Kok ini malah kebalik. Ngaab.",1,2024-10-31 16:10:08
aplikasi ga bisa di buka daptar sudah ribet,1,2024-10-31 15:48:51
Belum puas,5,2024-10-31 15:35:08
Daftar roda 4..eh muncul d aplikasi roda 2. Klo bisa di persulittt knpa harus dipermudahkan.. I,1,2024-10-31 15:30:34
"Aplikasi tolol,makin menyusahkan",1,2024-10-31 14:45:48
Aplkasi bikin emosi,1,2024-10-31 14:41:20
Sulit ribet gagal terus,1,2024-10-31 14:25:53
Apk ga jelas bikin barcode di tolak terus asli paling ga jelas alesan tolak STNK nanti di tolak lagi Poto mobil nanti tolak lagi STNK nanti tolak lagi foto apasih maunya ??? Mau di benerin seribu kali gitu aja terus komplain ga ada kejelasan apk cacad bikin susah orang aja,1,2024-10-31 14:09:30
good,5,2024-10-31 13:59:26
"HALAH RIBET !!!!!!!!!!!!! UNTUK DAFTAR KENDARAAN AJA KOK SUSAH BANGET. DATA TIDAK TEMUKAN LAH, FOTO KURANG JELAS LAH, NOPOL TIDAK SESUAI LAH, UDAH DI UBAH DATA, TETAP AJA DI TOLAK. ALASAN NYA FOTO SUDAH PERNAH DI UPLOAD!!!",1,2024-10-31 13:57:33
Tidak bisa digunakan,5,2024-10-31 13:28:36
cepet dan praktissssss,5,2024-10-31 13:13:43
"Aplikasi gak guna, mau masuk saja gak bisa. Ada notif cek no hp & pin. Ribet amat",2,2024-10-31 12:36:47
"APLIKASI TIDAK MEMUDAHKAN SEMUA ORANG, MENYUSAHKAN !!!",1,2024-10-31 12:03:48
Sangat sangat tidak profesional. . Sejuta kali awak mencoba tetap tidak bisa. . Sudah mengirimkan pesan kepada cs. . Tidak ada jawaban. . Pelayanan sangat buruk sekali,1,2024-10-31 11:55:09
ok,5,2024-10-31 11:42:30
"Buat repot, barcode yg diperlukan utk transaksi tp mengaksesnya rumit betul utk org tua. Kebanyakan ikon² asesoris buat semak",1,2024-10-31 11:23:24
Baik,5,2024-10-31 11:17:59
"Berulang kali di tolak . Yg pertama tentang foto terus di ganti dengan foto kendaraan+plat+roda terlihat kemudian di kirim ulang . Di tolak lagi dengan alasan STNK sudah pernah di upload . Yaiya sudah pernah di upload , orang yg upload saya sendiri . Diperbaiki lagi kemudian dikirim ,tertolak lagi dengan alasan foto kendaraan sudah pernah di upload . yang upload jg saya sendiri lg . Sudah menghubungi lewat email dan call center di 135 tidak di respon",1,2024-10-31 11:11:43
Busuuuk nyusahin orang,1,2024-10-31 10:56:28
Kmrn pas mau isi bensin blm punya akun akhirnya gak jd bl,5,2024-10-31 10:55:12
okey,5,2024-10-31 10:42:18
good,5,2024-10-31 10:33:13
Upload foto ktp gagal terus,3,2024-10-31 10:25:19
seharusnya ada pembayaran lewat dana juga,3,2024-10-31 10:08:30
"BINTANG 1, Aplikasi Tolol. Yang buat Tolol Dev nya Tolol Yang ngasih dana juga Tolol aplikasi yang sangat tidak efisien Plis Ada yang salah sama company ini segera bubarin aja",1,2024-10-31 09:42:46
Ribet apk nya beli BBM aja susah amat,1,2024-10-31 09:15:19
Nyusahin orang,1,2024-10-31 09:07:32
"Oalah bos, mau beli bensin aja ribet bet dah, mau daftar aplikasi setengah mampus gagal mulu, tolong lah kalo mau keren ikut2an pake aplikasi ya modal dikit lah, beli yg mahalan kek aplikasinya, gedeg bgt, kalo ada bintang -1 gue rating -1 dah ini aplikasi",1,2024-10-31 09:07:22
Hahahaha aplikasi kok banyak errornya. Kalian lucu hei admin,1,2024-10-31 08:38:51
Pelayanan sangat baik,4,2024-10-31 08:37:55
Aplikasi opo iki ra jelassss polll.... Kalo cuma biar pada bayar pajak doang mah gak gini. Yg di perbaiki permudah bayar pakek nya. Keluhan masyarakat @tretamuslim mana,1,2024-10-31 08:34:06
Pelayan di cibinong cepat dan nyaman,5,2024-10-31 08:15:13
Ok,5,2024-10-31 07:52:22
mudah digunakan dan bagus,4,2024-10-31 07:40:19
ampuun,1,2024-10-31 07:34:06
Aplikasi kacau dan hacur tdk bisa d buka,1,2024-10-31 07:18:20
Baik,5,2024-10-31 07:17:39
masih ada mobil mewah isi pertalitt,5,2024-10-31 07:07:22
"Email nya lama balesnya ,sekelas pertamina harusnya di perbanyak adminya",1,2024-10-31 06:48:41
oke sip,5,2024-10-31 06:06:36
sangat membantu,5,2024-10-31 05:43:15
Aplikasi sialllll Ga guna Bikin ribet,1,2024-10-31 05:03:51
Aplikasi yg tambah mempersulit masrakat kecil,1,2024-10-31 05:01:19
"Aplikasi tidak jelas... sudah daftar pas login gak bisa... padahal no hp SM pin sama... Indonesia semakin ribet .bukan di permudah justru di persulit .. Klo bikin apk itu yg mudah..cari it yg jago jgn asal""an bikin apk",1,2024-10-31 04:55:28
pasti pas,5,2024-10-31 03:42:55
"Aplikasi asu, banding udah 3 kali..masih aja belum bisa Telp cs eror mulu",1,2024-10-31 03:05:08
"bikin ribet ganti plat nopol dari samsat salah ketik jenis bahan bakar harusnya bio solar jadi pertalite giliran di perbaiki masih saja data yg keluar pertalite, padahal di STNK sudah SOLAR",1,2024-10-31 02:57:40
"aplikasi yang sangat bermanfaat, disuruh ke beranda terus, setiap akses kode harus ulang lagi dari awal👏😑",1,2024-10-31 02:30:48
Makin merepotkan sih ini,1,2024-10-31 02:26:24
Ok,5,2024-10-31 02:02:48
bagus,5,2024-10-31 02:01:57
"Tidak bisa mendaftar subsidi tepat sasaran, selalu timbul halaman tidak dapat dimuat, diperintahkan muat ulang tetapi selalu gak berhasil",2,2024-10-31 01:50:00
Susah,5,2024-10-31 01:49:44
"ini error mulu ga bisa. muat halaman subsidi tepat,di web juga sama",2,2024-10-31 01:28:15
Ok,5,2024-10-31 01:22:06
"Program pemerintah dan aplikasi tak relevan,untuk mendapatkan kode OTP saja sangat sulit,tidak usah menggunakan aplikasi untuk mengisi bahan bakar!!!",2,2024-10-31 01:03:35
Pembuatan akun dan upload data selalu gagal Sering kali sudah upload halaman muat ulang Mohon bantuannya dan perbaiki fasilitas aplikasinya,2,2024-10-31 01:01:25
Msh blm bisa daftr,5,2024-10-31 00:55:29
Ok my pertamina,5,2024-10-31 00:51:53
Rata-rata aplikasi pemerintah ga berguna. Lemot. Gagal otp,1,2024-10-31 00:50:29
baik,5,2024-10-31 00:43:28
"ini my pertamina untuk mempermudah atau mempersulit beli BBM? saya niat nya mendaftar malah dikatakan kesalahan data data, ini yang salah data saya atau sistem anda? tolong dicermati lagi, kalo memang mau mempermudah tolong kaji lagi, ini bukannya mempermudah tapi mempersulit, nanti kalo mau bikin sistem bikin sistem yang masyarakatnya tinggal memasukan foto stnk sama ktp saja",1,2024-10-30 23:30:25
"aplikasi nya membingungkan. setelah selesai mendaftar, untuk mengambil QR code malah di form pendaftaran. sementara form ambil QR code malah mengarahkan ke pengisian formulir lagi. sepertinya terbalik. tolong pembuat aplikasi diperbaiki",1,2024-10-30 22:52:03
Keren,5,2024-10-30 22:07:32
Aplikasi busuk ribet nyusahin,1,2024-10-30 16:00:58
pendaftaran gagal padahal data semua sesuai KTP. ntah bagaimana cara kerja IT yg digaji sangat besar. namun kinerjanya gak sesuai.,1,2024-10-30 15:56:36
"Aplikasi BUSUK Udah daftar dapet kode qr, tiba2 update aplikasi malah gabisa masuk,,, daftar lagi ada kesalahan form Bener2 BUSUK bikin susah masyarakat,,,",1,2024-10-30 15:48:32
Susah berkali kali dicoba selalu sakah dantak tau point salahnya dimana....kaaihan orang2 kecil yg gapte🥵😮‍💨😵‍💫🥹🥺,1,2024-10-30 15:47:41
Kode qr tidak bisa diliha,1,2024-10-30 15:26:58
"Aplikasinya gk smart banget, tolong diperbaiki lah kemudahan akses update dll, khusus mau cr QR code aja bingung yg mana yg mau d klik inj",1,2024-10-30 14:50:08
sesuai harapan,4,2024-10-30 14:39:55
Kenapa sistem nakal . Gak bisa masuk padahal nik dan sandi sesuai di ingat . Program kurang maksimal percuma ada app ini subsidi tepat sasaran tapi tiap pengisian atau apa tidak terbaca .. hmmm,3,2024-10-30 14:28:34
"Ribet,",1,2024-10-30 14:26:16
kurang bagus,1,2024-10-30 14:15:12
"Aplikasi ga guna Udah dapat notifikasi dari email kalo sudah di acc tapi di aplikasi tulisan nya NIK tidak ditemukan, aplikasi pe'a udah pernah daftar subsidi, udah pernah dapat barcode ehhh ga lama barcode kadaluarsa minta di update, mau update malah data kendaraan tidak di temukan, pas daftar ulang lagi nomor rangka sesuai STNK pas cek data, malah data yang keluar kendaraan saya dianggap roda 2, kan taik ni keliatan banget keuntungan nya di bagi bagi ke mafia",1,2024-10-30 13:55:53
